Acholeplasma laidlawii	2148	species
Acholeplasma laidlawii	2148	species
Achromobacter xylosoxidans	85698	species
Achromobacter xylosoxidans	85698	species
Achromobacter xylosoxidans	85698	species
Achromobacter xylosoxidans	85698	species
Achromobacter xylosoxidans	85698	speciesGordonia\t7925
Achromobacter xylosoxidans	85698	species
Achromobacter	222	genus
Achromobacter xylosoxidans	85698	species
Achromobacter xylosoxidans	85698	species
Achromobacter xylosoxidans	85698	species
Achromobacter spanius	217203	species
Achromobacter xylosoxidans	85698	species
Achromobacter xylosoxidans	85698	species
Achromobacter xylosoxidans	85698	species
Achromobacter xylosoxidans	85698	species
Achromobacter xylosoxidans	85698	species
Acidianus	12914	genus
Acidianus	12914	genus
Acidianus hospitalis	563177	species
Acidianus	12914	genus
Acidianus	12914	genus
Acidianus	12914	genus
Acidianus	12914	genus
Acidianus	12914	genus
Acidianus	12914	genus
Acidianus	12914	genus
Acidianus	12914	genus
Acidianus	12914	genus
Acidianus brierleyi	41673	species
Acidianus	12914	genus
Acidithiobacillus caldus ATCC 51756	637389	strain
Acidovorax citrulli	80869	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter johnsonii	40214	species
Acinetobacter johnsonii	40214	species
Acinetobacter baumannii	470	species
Acinetobacter	469	genus
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter lwoffii	28090	species
Acinetobacter baylyi ADP1	62977	strain
Acinetobacter baumannii ATCC 17978	400667	strain
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter soli	487316	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter nosocomialis	106654	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Staphylococcus aureus	1280	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter pittii	48296	species
Acinetobacter nosocomialis	106654	species
Acinetobacter pittii	48296	species
Acinetobacter baumannii	470	species
Acinetobacter pittii	48296	species
Acinetobacter baumannii	470	species
Acinetobacter pittii	48296	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Staphylococcus aureus	1280	species
Acinetobacter baumannii	470	species
Acinetobacter baumannii	470	species
Acinetobacter johnsonii	40214	species
Actinomyces naeslundii	1655	species
Actinomyces naeslundii	1655	species
Actinomyces naeslundii	1655	species
Actinoplanes	1865	genus
Geobacillus	129337	genus
Aeribacillus	1055323	genus
Aeromonas hydrophila subsp. hydrophila ATCC 7966	380703	strain
Aeromonas hydrophila subsp. hydrophila	196023	subspecies
Aeromonas hydrophila subsp. hydrophila	196023	subspecies
Aeromonas rivipollensis	948519	species
Aeromonas hydrophila subsp. hydrophila	196023	subspecies
Aeromonas hydrophila subsp. hydrophila	196023	subspecies
Aeromonas hydrophila subsp. hydrophila	196023	subspecies
Aeromonas rivipollensis	948519	species
Aeromonas hydrophila	644	species
Aeromonas hydrophila	644	species
Aeromonas hydrophila	644	species
Aeromonas	642	genus
Aeromonas salmonicida	645	species
Aeromonas hydrophila	644	species
Aeromonas hydrophila	644	species
Aeromonas hydrophila subsp. hydrophila ATCC 7966	380703	strain
Aeromonas hydrophila	644	species
Aeromonas hydrophila	644	species
Aeromonas hydrophila	644	species
Aeromonas salmonicida	645	species
Aeromonas hydrophila	644	species
Aeromonas salmonicida	645	species
Aeromonas hydrophila	644	species
Aeromonas salmonicida	645	species
Aeromonas hydrophila	644	species
Aeromonas veronii	654	species
Aeromonas hydrophila	644	species
Aeromonas hydrophila subsp. hydrophila	196023	subspecies
Aeromonas hydrophila	644	species
Aeromonas hydrophila	644	species
Aeromonas hydrophila	644	species
Aeromonas hydrophila	644	species
Aeromonas hydrophila	644	species
Aeromonas	642	genus
Aeromonas salmonicida	645	species
Aeromonas salmonicida	645	species
Aeromonas salmonicida subsp. salmonicida	29491	subspecies
Aeromonas	642	genus
Aeromonas salmonicida	645	species
Aeromonas hydrophila	644	species
Aeromonas salmonicida	645	species
Aeromonas hydrophila	644	species
Aeromonas salmonicida	645	species
Aeromonas salmonicida	645	species
Aeromonas salmonicida	645	species
Aeromonas salmonicida	645	species
Aeromonas media	651	species
Aeropyrum pernix	56636	species
Aeropyrum pernix K1	272557	strain
Aeropyrum camini SY1 = JCM 12091	1198449	strain
Aeropyrum pernix K1	272557	strain
Aeropyrum pernix	56636	species
Aeropyrum pernix K1	272557	strain
Aeropyrum pernix	56636	species
Aeropyrum pernix K1	272557	strain
Aggregatibacter actinomycetemcomitans D11S-1	668336	strain
Agrobacterium fabacearum	1183401	species
Agrobacterium tumefaciens	358	species
Agrobacterium tumefaciens	358	species
Agrobacterium tumefaciens	358	species
Alphaproteobacteria	28211	class
Alteromonas	226	genus
Alteromonas macleodii str. 'Black Sea 11'	1004785	strain
Alteromonas mediterranea DE1	1004786	strain
Alteromonas macleodii str. 'Balearic Sea AD45'	1004787	strain
Alteromonas mediterranea DE	1774373	strain
Alteromonas macleodii str. 'Black Sea 11'	1004785	strain
Alteromonas mediterranea DE1	1004786	strain
Alteromonas macleodii str. 'Balearic Sea AD45'	1004787	strain
Alteromonas mediterranea DE	1774373	strain
Alteromonas macleodii str. 'Black Sea 11'	1004785	strain
Alteromonas mediterranea DE1	1004786	strain
Alteromonas macleodii str. 'Balearic Sea AD45'	1004787	strain
Alteromonas mediterranea DE	1774373	strain
Alteromonas macleodii str. 'Black Sea 11'	1004785	strain
Alteromonas mediterranea DE1	1004786	strain
Alteromonas macleodii str. 'Balearic Sea AD45'	1004787	strain
Alteromonas mediterranea DE	1774373	strain
Alteromonas mediterranea	314275	species
Alteromonas	226	genus
Nostoc sp. PCC 7120 = FACHB-418	103690	species
Anoxybacillus caldiproteolyticus	247480	species
Phyllobacteriaceae	69277	family
Phyllobacteriaceae	69277	family
Castellaniella	359336	genus
Castellaniella	359336	genus
Castellaniella	359336	genus
Halorubrum	56688	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Sinomonas atrocyanea	37927	species
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Arthrobacter	1663	genus
Aurantimonas	182269	genus
Candidatus Azobacteroides pseudotrichonymphae	511435	species
Azospirillum brasilense	192	species
Bacillus thuringiensis	1428	species
Bacillus	1386	genus
Bacillus cereus	1396	species
Bacillus pumilus	1408	species
Bacillus anthracis	1392	species
Bacillus subtilis subsp. subtilis str. 168	224308	strain
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Alkalihalobacillus	2675234	genus
Bacillus thuringiensis	1428	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus cereus	1396	species
Bacillus cereus BGSC 6E1	526970	strain
Bacillus cereus	1396	species
Evansella	2837485	genus
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Bacillus thuringiensis serovar israelensis	1430	no rank
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus anthracis str. Sterne	260799	strain
Bacillus thuringiensis	1428	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus pumilus	1408	species
Bacillus pumilus	1408	species
Bacillus pumilus	1408	species
Bacillus pumilus	1408	species
Bacillus cereus	1396	species
Bacillus mycoides	1405	species
Bacillus thuringiensis	1428	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus cereus ATCC 14579	226900	strain
Bacillus cereus ATCC 10876	526980	strain
Bacillus cereus	1396	species
Bacillus licheniformis	1402	species
Bacillus subtilis	1423	species
Bacillus thuringiensis	1428	species
Bacillus thuringiensis	1428	species
Bacillus subtilis	1423	species
Bacillus thuringiensis	1428	species
Bacillus anthracis str. Vollum	261591	strain
Bacillus cereus	1396	species
Bacillus pumilus	1408	species
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Bacillus mycoides	1405	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Priestia megaterium	1404	species
Bacillus pumilus	1408	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus subtilis subsp. subtilis str. 168	224308	strain
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus anthracis	1392	species
Bacillus cereus	1396	species
Bacillus pumilus	1408	species
Priestia megaterium	1404	species
Bacillus	1386	genus
Bacillus subtilis	1423	species
Bacillus cereus	1396	species
Bacillus anthracis	1392	species
Bacillus cereus	1396	species
Bacillus cereus ATCC 4342	526977	strain
Bacillus pumilus	1408	species
Bacillus thuringiensis	1428	species
Bacillus pumilus	1408	species
Bacillus subtilis	1423	species
Bacillus	1386	genus
Bacillus cereus	1396	species
Bacillus thuringiensis serovar israelensis	1430	no rank
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus cereus ATCC 14579	226900	strain
Bacillus thuringiensis str. Al Hakam	412694	strain
Paenibacillus	44249	genus
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus thuringiensis	1428	species
Bacillus cereus ATCC 14579	226900	strain
Bacillus cereus	1396	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus cereus	1396	species
Priestia megaterium	1404	species
Bacillus mycoides	1405	species
Bacillus	1386	genus
Priestia megaterium	1404	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus subtilis subsp. subtilis str. 168	224308	strain
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus thuringiensis serovar kurstaki	29339	no rank
Priestia megaterium	1404	species
Priestia megaterium QM B1551	545693	strain
Priestia megaterium WSH-002	1006007	strain
Priestia megaterium	1404	species
Priestia megaterium	1404	species
Priestia megaterium	1404	species
Bacillus cereus	1396	species
Bacillus subtilis	1423	species
Bacillus cereus	1396	species
Bacillus cereus NC7401	334406	strain
Bacillus cereus	1396	species
Bacillus cereus NC7401	334406	strain
Bacillus thuringiensis serovar israelensis	1430	no rank
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Bacillus subtilis	1423	species
Bacillus subtilis	1423	species
Bacillus cereus	1396	species
Bacillus thuringiensis	1428	species
Bacillus cereus	1396	species
Bacillus thuringiensis	1428	species
Bacillus pumilus	1408	species
Bacillus thuringiensis	1428	species
Bacillus subtilis	1423	species
Bacillus thuringiensis	1428	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus subtilis subsp. natto	86029	subspecies
Priestia megaterium	1404	species
Priestia megaterium QM B1551	545693	strain
Priestia megaterium WSH-002	1006007	strain
Priestia megaterium	1404	species
Priestia megaterium	1404	species
Bacillus subtilis	1423	species
Bacillus cereus	1396	species
Bacillus anthracis str. Sterne	260799	strain
Bacillus pumilus	1408	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus thuringiensis	1428	species
Bacillus thuringiensis serovar berliner	1434	no rank
Bacillus cereus ATCC 14579	226900	strain
Bacillus thuringiensis str. Al Hakam	412694	strain
Bacillus thuringiensis serovar kurstaki str. HD73	1279365	strain
Bacillus anthracis	1392	species
Bacillus cereus	1396	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus cereus group	86661	species group
Bacillus cereus ATCC 14579	226900	strain
Bacillus anthracis str. Sterne	260799	strain
Bacillus thuringiensis str. Al Hakam	412694	strain
Bacillus cereus	1396	species
Bacillus	1386	genus
Bacillus subtilis	1423	species
Bacillus subtilis	1423	species
Priestia megaterium	1404	species
Bacillus subtilis	1423	species
Bacillus subtilis	1423	species
Bacillus paralicheniformis ATCC 9945a	766760	strain
Bacillus subtilis	1423	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus subtilis	1423	species
Priestia megaterium	1404	species
Priestia megaterium	1404	species
Priestia megaterium QM B1551	545693	strain
Priestia megaterium	1404	species
Bacillus thuringiensis	1428	species
Peribacillus simplex	1478	species
Bacillus pumilus	1408	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus cereus	1396	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus cereus	1396	species
Bacillus thuringiensis	1428	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus anthracis str. Sterne	260799	strain
Bacillus anthracis	1392	species
Alkalihalobacillus	2675234	genus
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Sutcliffiella	2837511	genus
Priestia megaterium DSM 319	592022	strain
Bacillus pumilus	1408	species
Bacillus pumilus	1408	species
Bacillus amyloliquefaciens	1390	species
Bacillus licheniformis	1402	species
Bacillus subtilis	1423	species
Bacillus subtilis subsp. natto	86029	subspecies
Bacillus subtilis subsp. subtilis str. 168	224308	strain
Bacillus licheniformis DSM 13 = ATCC 14580	279010	strain
Bacillus pumilus SAFR-032	315750	strain
Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	535026	strain
Bacillus subtilis	1423	species
Bacillus subtilis subsp. subtilis str. 168	224308	strain
Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	535026	strain
Bacillus thuringiensis serovar kurstaki str. HD-1	1261129	strain
Bacillus thuringiensis	1428	species
Bacillus cereus group	86661	species group
Bacillus thuringiensis	1428	species
Bacillus velezensis FZB42	326423	strain
Bacillus cereus	1396	species
Bacillus cereus	1396	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus anthracis	1392	species
Bacillus cereus ATCC 4342	526977	strain
Bacillus thuringiensis serovar berliner	1434	no rank
Bacillus pumilus SAFR-032	315750	strain
Bacillus anthracis	1392	species
Bacillus thuringiensis serovar kurstaki	29339	no rank
Bacillus	1386	genus
Bacillus subtilis	1423	species
Priestia megaterium	1404	species
Bacillus pumilus	1408	species
Bacillus subtilis	1423	species
Bacillus cereus	1396	species
Bacillus pumilus	1408	species
Bacillus subtilis	1423	species
Bacillus altitudinis	293387	species
Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum)	572265	forma specialis
Ruegeria pomeroyi DSS-3	246200	strain
Vibrio cholerae	666	species
Paenibacillus larvae	1464	species
Escherichia coli K-12	83333	strain
Escherichia coli C	498388	strain
Pseudomonas syringae pv. syringae	321	no rank
Pseudomonas syringae pv. tomato	323	no rank
Shigella sonnei	624	species
Citrobacter rodentium	67825	species
Escherichia coli str. K-12 substr. MG1655	511145	no rank
Paenibacillus larvae	1464	species
Bacteroides fragilis	817	species
Bacteroides fragilis	817	species
Bacteroides intestinalis	329854	species
Bacteroides xylanisolvens	371601	species
Bacteroides thetaiotaomicron VPI-5482	226186	strain
Bdellovibrio bacteriovorus	959	species
Bdellovibrio bacteriovorus	959	species
Bdellovibrio bacteriovorus	959	species
Bifidobacterium asteroides	1684	species
Bifidobacterium asteroides	1684	species
Bordetella bronchiseptica	518	species
Bordetella bronchiseptica	518	species
Bordetella bronchiseptica	518	species
Bordetella bronchiseptica	518	species
Bordetella bronchiseptica	518	species
Bordetella bronchiseptica	518	species
Bordetella bronchiseptica	518	species
Bordetella bronchiseptica	518	species
Paenibacillus larvae subsp. pulvifaciens	1477	subspecies
Brevibacillus laterosporus	1465	species
Bacillus cereus	1396	species
Paenibacillus larvae	1464	species
Brevibacillus laterosporus	1465	species
Paenibacillus larvae subsp. pulvifaciens	1477	subspecies
Paenibacillus larvae subsp. pulvifaciens	1477	subspecies
Brevibacillus laterosporus	1465	species
Brevibacillus laterosporus	1465	species
Brevibacterium aurantiacum	273384	species
Brevibacterium	1696	genus
Brochothrix thermosphacta	2756	species
Brochothrix thermosphacta	2756	species
Brochothrix thermosphacta	2756	species
Brucella abortus	235	species
Brucella melitensis	29459	species
Brucella suis	29461	species
Brucella	234	genus
Brucella pinnipedialis B2/94	520461	strain
Brucella microti CCM 4915	568815	strain
Brucella suis	29461	species
Brucella melitensis bv. 1 str. 16M	224914	strain
Brucella abortus 2308	359391	strain
Brucella abortus S19	430066	strain
Brucella abortus	235	species
Brucella	234	genus
Brucella suis	29461	species
Brucella microti	444163	species
Brucella abortus 2308	359391	strain
Brucella abortus S19	430066	strain
Brucella abortus	235	species
Brucella melitensis	29459	species
Brucella suis	29461	species
Brucella suis	29461	species
Brucella abortus 2308	359391	strain
Brucella abortus S19	430066	strain
Brucella suis	29461	species
Brucella abortus 2308	359391	strain
Brucella abortus S19	430066	strain
Brucella abortus	235	species
Brucella suis	29461	species
Brucella abortus 2308	359391	strain
Brucella abortus S19	430066	strain
Burkholderia cenocepacia	95486	species
Burkholderia cenocepacia	95486	species
Burkholderia cepacia	292	species
Burkholderia cenocepacia	95486	species
Burkholderia cepacia	292	species
Burkholderia cepacia	292	species
Burkholderia cenocepacia	95486	species
Burkholderia cepacia	292	species
Burkholderia ambifaria	152480	species
Burkholderia cepacia	292	species
Burkholderia cenocepacia	95486	species
Burkholderia cenocepacia	95486	species
Burkholderia cenocepacia J2315	216591	strain
Burkholderia cepacia	292	species
Burkholderia cenocepacia HI2424	331272	strain
Burkholderia cenocepacia	95486	species
Burkholderia cenocepacia	95486	species
Burkholderia pseudomallei	28450	species
Burkholderia pseudomallei K96243	272560	strain
Burkholderia pseudomallei 1710a	320371	strain
Burkholderia pseudomallei 576	557724	strain
Burkholderia pseudomallei MSHR491	1249473	strain
Burkholderia pseudomallei K96243	272560	strain
Burkholderia pseudomallei K96243	272560	strain
Burkholderia pseudomallei K96243	272560	strain
Burkholderia cepacia	292	species
Burkholderia glumae	337	species
Burkholderia cenocepacia	95486	species
Burkholderia ambifaria	152480	species
Burkholderia cenocepacia	95486	species
Burkholderia cenocepacia	95486	species
Burkholderia cenocepacia	95486	species
Burkholderia pyrrocinia	60550	species
Burkholderia cenocepacia	95486	species
Burkholderia ambifaria	152480	species
Burkholderia gladioli	28095	species
Burkholderia cenocepacia	95486	species
Burkholderia pseudomallei 1026b	884204	strain
Burkholderia pseudomallei	28450	species
Burkholderia pseudomallei	28450	species
Burkholderia thailandensis	57975	species
Burkholderia pseudomallei	28450	species
Burkholderia thailandensis	57975	species
Burkholderia thailandensis	57975	species
Burkholderia thailandensis	57975	species
Burkholderia pseudomallei	28450	species
Burkholderia pseudomallei	28450	species
Burkholderia cenocepacia	95486	species
Burkholderia cenocepacia	95486	species
Burkholderia pseudomallei	28450	species
Butyrivibrio fibrisolvens	831	species
Campylobacter jejuni	197	species
Campylobacter jejuni subsp. jejuni	32022	subspecies
Campylobacter jejuni	197	species
Campylobacter jejuni subsp. jejuni	32022	subspecies
Campylobacter jejuni subsp. jejuni 00-2425	1357994	strain
Campylobacter jejuni	197	species
Campylobacter jejuni subsp. jejuni	32022	subspecies
Campylobacter jejuni	197	species
Campylobacter jejuni subsp. jejuni	32022	subspecies
Campylobacter	194	genus
Campylobacter jejuni subsp. jejuni	32022	subspecies
Campylobacter jejuni subsp. jejuni PT14	1201032	strain
Campylobacter jejuni subsp. jejuni	32022	subspecies
Campylobacter jejuni	197	species
Campylobacter jejuni	197	species
Campylobacter jejuni	197	species
Campylobacter jejuni	197	species
Campylobacter	194	genus
Campylobacter jejuni	197	species
Caulobacter vibrioides CB15	190650	strain
Caulobacter vibrioides CB15	190650	strain
Caulobacter vibrioides	155892	species
Caulobacter vibrioides CB15	190650	strain
Caulobacter vibrioides CB15	190650	strain
Caulobacter vibrioides CB15	190650	strain
Caulobacter vibrioides	155892	species
Caulobacter	75	genus
Caulobacter vibrioides	155892	species
Caulobacter vibrioides	155892	species
Caulobacter vibrioides	155892	species
Caulobacter vibrioides	155892	species
Caulobacter vibrioides	155892	species
Caulobacter vibrioides	155892	species
Caulobacter vibrioides	155892	species
Caulobacter vibrioides	155892	species
Celeribacter marinus	1397108	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica 18	1348584	strain
Cellulophaga baltica	76594	species
Cellulophaga baltica 18	1348584	strain
Cellulophaga baltica	76594	species
Cellulophaga baltica 18	1348584	strain
Cellulophaga baltica	76594	species
Cellulophaga baltica 18	1348584	strain
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica NN016038	1348585	strain
Cellulophaga baltica NN016038	1348585	strain
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga baltica	76594	species
Cellulophaga	104264	genus
Cellulophaga	104264	genus
Chlamydia psittaci	83554	species
Chlamydia abortus	83555	species
Chlamydia felis	83556	species
Chlamydia caviae GPIC	227941	isolate
Chlamydia pecorum E58	331635	strain
Chlamydia abortus	83555	species
Chlamydia psittaci	83554	species
Chlamydia psittaci	83554	species
Chlamydia pneumoniae AR39	115711	strain
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter rodentium	67825	species
Citrobacter rodentium	67825	species
Citrobacter	544	genus
Citrobacter freundii	546	species
Citrobacter	544	genus
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter rodentium	67825	species
Citrobacter rodentium	67825	species
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter freundii	546	species
Citrobacter rodentium	67825	species
Citrobacter rodentium	67825	species
Citrobacter amalonaticus	35703	species
Clavibacter michiganensis subsp. michiganensis	33013	subspecies
Clavibacter michiganensis	28447	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridium botulinum	1491	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridium perfringens	1502	species
Clostridium perfringens	1502	species
Clostridium perfringens ATCC 13124	195103	strain
Clostridium perfringens	1502	species
Clostridioides difficile	1496	species
Clostridium perfringens	1502	species
Clostridium perfringens	1502	species
Clostridium sporogenes	1509	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridium perfringens	1502	species
Clostridium perfringens	1502	species
Clostridium perfringens	1502	species
Clostridium perfringens	1502	species
Clostridium perfringens	1502	species
Clostridium perfringens	1502	species
Clostridium perfringens	1502	species
Clostridium tetani	1513	species
Clostridium tetani	1513	species
Clostridium tetani	1513	species
Clostridium tetani	1513	species
Clostridium tetani	1513	species
Clostridium tetani	1513	species
Clostridium tetani	1513	species
Clostridium tetani	1513	species
Clostridium tyrobutyricum	1519	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Clostridium perfringens	1502	species
Clostridium perfringens SM101	289380	strain
Clostridium perfringens	1502	species
Clostridium perfringens	1502	species
Clostridium perfringens	1502	species
Clostridioides difficile	1496	species
Clostridioides difficile	1496	species
Colwellia psychrerythraea 34H	167879	strain
Corynebacterium xerosis	1725	species
Corynebacterium	1716	genus
Corynebacterium vitaeruminis	38305	species
Corynebacterium vitaeruminis	38305	species
Corynebacterium xerosis	1725	species
Corynebacterium xerosis	1725	species
Corynebacterium vitaeruminis	38305	species
Corynebacterium xerosis	1725	species
Corynebacterium glutamicum	1718	species
Corynebacterium glutamicum	1718	species
Corynebacterium glutamicum	1718	species
Corynebacterium vitaeruminis	38305	species
Corynebacterium xerosis	1725	species
Corynebacterium xerosis	1725	species
Corynebacterium vitaeruminis	38305	species
Corynebacterium xerosis	1725	species
Corynebacterium vitaeruminis	38305	species
Croceibacter atlanticus HTCC2559	216432	strain
Croceibacter atlanticus HTCC2559	216432	strain
Cronobacter sakazakii	28141	species
Cronobacter sakazakii	28141	species
Cronobacter sakazakii	28141	species
Cronobacter sakazakii	28141	species
Cronobacter sakazakii	28141	species
