GCF_000005845.2	NC_049955.1	0.19602515913081653
GCF_000005845.2	NC_049953.1	0.19510099419786553
GCF_000005845.2	NC_049954.1	0.1660285605192822
GCF_000005845.2	NC_042057.1	0.15465302411182294
GCF_000005845.2	NC_019723.1	0.1415913994478658
GCF_000005845.2	NC_049949.1	0.14152213237656636
GCF_000005845.2	NC_001416.1	0.13839052018473463
GCF_000005845.2	NC_019711.1	0.13545530367112166
GCF_000005845.2	NC_049951.1	0.11866213157330412
GCF_000005845.2	NC_049946.1	0.11405634396355353
GCF_000005845.2	NC_049948.1	0.11195727885727964
GCF_000005845.2	NC_049947.1	0.0767140847483031
GCF_000005845.2	NC_049952.1	0.056388335418247434
GCF_000005845.2	NC_019716.1	0.05384185284205797
GCF_000005845.2	NC_009514.1	0.046940173964824236
GCF_000005845.2	NC_003444.1	0.03885597022171872
GCF_000005845.2	NC_029120.1	0.03845286110882957
GCF_000005845.2	NC_027339.1	0.02944705019667092
GCF_000005845.2	NC_049923.1	0.029332939669891863
GCF_000005845.2	NC_049942.1	0.029151394629182835
GCF_000005845.2	NC_049921.1	0.028871298776324772
GCF_000005845.2	NC_000924.1	0.028472612291227502
GCF_000005845.2	NC_049920.1	0.028254016549313872
GCF_000005845.2	AP004402.1	0.028106791872419656
GCF_000005845.2	NC_049922.1	0.027633886218203816
GCF_000005845.2	NC_019442.1	0.027281994613617962
GCF_000005845.2	NC_041935.1	0.026875322064869804
GCF_000005845.2	NC_049925.1	0.026781669373173108
GCF_000005845.2	NC_049941.1	0.02655507046600144
GCF_000005845.2	NC_004913.3	0.026397544516085926
GCF_000005845.2	NC_028696.2	0.02601779718418888
GCF_000005845.2	NC_027984.1	0.025877214487577373
GCF_000005845.2	KJ909655.1	0.0258487560724275
GCF_000005845.2	NC_004914.3	0.025201980671706058
GCF_000005845.2	NC_010237.1	0.02487196813628835
GCF_000005845.2	NC_049944.1	0.024863344419606345
GCF_000005845.2	NC_049919.1	0.0239687739588071
GCF_000005845.2	NC_049918.1	0.023792544340535314
GCF_000005845.2	NC_004813.1	0.023664121525979628
GCF_000005845.2	NC_025434.1	0.02364132729389623
GCF_000005845.2	NC_028449.1	0.02321278610643553
GCF_000005845.2	NC_049924.1	0.0229972280431433
GCF_000005845.2	NC_049943.1	0.022702155708496364
GCF_000005845.2	NC_049945.1	0.022431951978426595
GCF_000005845.2	NC_028656.1	0.022373036161018878
GCF_000005845.2	NC_011356.1	0.022264468085106386
GCF_000005845.2	NC_008464.1	0.021614462631561474
GCF_000005845.2	NC_011357.1	0.020912562311937822
GCF_000005845.2	NC_005841.1	0.02076785388127854
GCF_000005845.2	NC_021190.1	0.020750247887323943
GCF_000005845.2	NC_011802.1	0.02049551131351184
GCF_000005845.2	NC_031940.1	0.019975063780290795
GCF_000005845.2	NC_019704.1	0.01990301205633803
GCF_000005845.2	NC_030919.1	0.019400224433023718
GCF_000005845.2	KF030445.1	0.01816481000359082
GCF_000005845.2	NC_005856.1	0.017780590717299576
GCF_000005845.2	NC_019717.1	0.016637830974738796
GCF_000005845.2	NC_042128.1	0.015487696041822256
GCF_000005845.2	NC_042346.1	0.012960228500925357
GCF_000005845.2	NC_019710.1	0.012655288135593223
GCF_000005845.2	NC_000902.1	0.011962031111548685
GCF_000005845.2	NC_028685.1	0.01191098152774021
GCF_000005845.2	NC_028660.1	0.011589646596215286
GCF_000005845.2	NC_049917.1	0.011095467702814835
GCF_000005845.2	NC_049390.1	0.01105037597418412
GCF_000005845.2	NC_011976.1	0.010600971731448765
GCF_000005845.2	NC_010393.1	0.010457911212914487
GCF_000005845.2	NC_022749.1	0.009699079430554857
GCF_000005845.2	NC_010391.1	0.009137935070102755
GCF_000005845.2	NC_006949.1	0.009091457142857143
GCF_000005845.2	NC_021857.1	0.008788065099457506
GCF_000005845.2	NC_019545.1	0.008455723788406715
GCF_000005845.2	NC_021862.1	0.008395970149253732
GCF_000005845.2	NC_010392.1	0.00822862263100369
GCF_000005845.2	NC_004313.1	0.0069942065804876824
GCF_000005845.2	NC_002730.1	0.0067678032221845045
GCF_000005845.2	NC_019708.1	0.005969127809549141
GCF_000005845.2	NC_029015.2	0.005625331105076249
GCF_000005845.2	NC_028701.2	0.005625331105076249
GCF_000005845.2	NC_001901.1	0.00552486037735849
GCF_000005845.2	NC_024146.1	0.005024545165955346
GCF_000005845.2	NC_019927.1	0.004860308752179118
GCF_000005845.2	NC_049385.1	0.004313700465828601
GCF_000005845.2	NC_055845.1	0.003979927325581396
GCF_000005845.2	NC_000935.1	0.0037345668601467537
GCF_000005845.2	NC_016160.1	0.003652212432830528
GCF_000005845.2	NC_004348.1	0.003579162467120627
GCF_000005845.2	NC_019705.1	0.0035218700172863077
GCF_000005845.2	NC_002167.1	0.003468263364542434
GCF_000005845.2	NC_011551.1	0.0034489071161612366
GCF_000005845.2	NC_028699.1	0.003446129602356406
GCF_000005845.2	NC_047875.1	0.0033884707533456972
GCF_000005845.2	NC_019769.1	0.0033698306128734216
GCF_000005845.2	NC_019714.1	0.0033644770153231176
GCF_000005845.2	NC_014900.1	0.0032790953008344313
GCF_000005845.2	NC_002371.2	0.0032405033074489505
GCF_000005845.2	BK000583.1	0.0032405033074489505
GCF_000005845.2	AF527608.1	0.0032405033074489505
GCF_000005845.2	NC_031019.1	0.0032339151857255616
GCF_000005845.2	NC_027398.1	0.0032214093232151154
GCF_000005845.2	NC_002166.1	0.00318017226571127
GCF_000005845.2	NC_019501.1	0.0031782232759925335
GCF_000005845.2	NC_019715.1	0.0031228015564202325
GCF_000005845.2	NC_049388.1	0.003113680870917574
GCF_000005845.2	NC_005344.1	0.0031043188279589167
GCF_000005845.2	AF547987.1	0.0031043188279589167
GCF_000005845.2	NC_049457.1	0.0030764090277161536
GCF_000005845.2	CP000711.1	0.0030739483174571586
GCF_000005845.2	NC_019767.1	0.0030481404557340303
GCF_000005845.2	NC_013059.1	0.0030163328859060395
GCF_000005845.2	NC_019709.1	0.002944597396973561
GCF_000005845.2	NC_016158.1	0.00288447857834436
GCF_000005845.2	NC_022750.1	0.002819093612465803
GCF_000005845.2	NC_031946.1	0.0027744136191677174
GCF_000005845.2	NC_049926.1	0.002762515258592997
GCF_000005845.2	NC_055844.1	0.002628266528341035
GCF_000005845.2	NC_049386.1	0.0025596267834180394
GCF_000005845.2	NC_019934.1	0.0024915349123346663
GCF_000005845.2	NC_019706.1	0.0024122608695652174
GCF_000005845.2	NC_019720.1	0.0023389963735267446
GCF_000005845.2	NC_029021.1	0.0022125517309496763
GCF_000005845.2	NC_049341.1	0.0020773994999038273
GCF_000005845.2	NC_019768.1	0.0020425388251181635
GCF_000005845.2	NC_026014.1	0.0018094153124476459
GCF_000005845.2	NC_019522.1	0.0017252819168696086
GCF_000005845.2	NC_049344.1	0.0017242476651677617
GCF_000005845.2	NC_049391.1	0.0016011374663072776
GCF_000005845.2	NC_003356.1	0.0015878351145038167
GCF_000005845.2	NC_049461.1	0.0015549412577747063
GCF_000005845.2	NC_001895.1	0.0013425154049950883
GCF_000005845.2	AF063097.1	0.0013425154049950883
GCF_000005845.2	NC_054464.1	0.0012388600528841448
GCF_000005845.2	NC_019719.1	0.0008741196301290696
GCF_000005845.2	NC_005859.1	0.0007228215195071868
GCF_000005845.2	NC_050154.1	0.0006845182593051701
GCF_000005845.2	NC_031085.1	0.0006667174766254187
GCF_000005845.2	NC_054903.1	0.0003603315036573501
GCF_000005845.2	NC_054913.1	0.0003566326876326223
GCF_000006765.1	NC_055793.1	0.010796652236652235
GCF_000006765.1	NC_003278.1	0.009612600337268127
GCF_000006765.1	NC_030929.1	0.008816690800073421
GCF_000006765.1	NC_028657.1	0.006278932681101134
GCF_000006765.1	JX403939.1	0.004908585893359794
GCF_000006765.1	NC_031091.1	0.0028282921644291422
GCF_000006765.1	NC_055026.1	0.002482208319501544
GCF_000006765.1	NC_007805.1	0.0021608816551442643
GCF_000006765.1	NC_019708.1	0.0020188767123287673
GCF_000006765.1	NC_019769.1	0.0019479434862950417
GCF_000006765.1	NC_019705.1	0.0019298374571067368
GCF_000006765.1	NC_019714.1	0.0019166342950853279
GCF_000006765.1	NC_019767.1	0.001890167351512888
GCF_000006765.1	NC_019715.1	0.0018899027237354088
GCF_000006765.1	NC_002167.1	0.001882577519379845
GCF_000006765.1	NC_019710.1	0.001864398673544584
GCF_000006765.1	NC_019768.1	0.0018303190411883864
GCF_000006765.1	NC_019719.1	0.0018276745810055868
GCF_000006765.1	NC_019709.1	0.0018259597757836748
GCF_000006765.1	NC_024123.1	0.0013554536521454307
GCF_000006765.1	NC_049947.1	0.0012011934993469374
